age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
												IY	1		WE		408.8	2358.3	2916.2	94	602.5	470.4	625.592	625.562	625.652	0.09																422	1967.4	408.2	2376.9	403.8	2655	396.5	2760	414.2	2786.5	4
												IH	1		GET		561.9	2228.6	3342	81.5	162	281	625.692	625.672	625.732	0.06																542	2298.9	563.5	2221.4	568.6	2144.1	562.4	2057.6	550.8	1980	4
												UW	1		TO		527.2	1223.3	2307	82.1	128.9	785	625.868	625.861	625.912	0.051																527.2	1223.3	511.3	1178	490	1117.9	484	1063.2	484.1	1037.6	6
												EH	1		WEAR		695.8	1851.3	2207.3	246.8	242.5	778.4	625.999	625.972	626.052	0.08																674.7	1796.7	698	1855.7	719.9	1896.2	724	1907.8	707.6	1915.8	5
												OW	1		NO		642.6	1414.2	1579.8	285.2	151.3	1006.3	626.82	626.791	627.011	0.22																649.5	1395.6	678	1215.1	612.8	1088.3	557.1	932.7	480.8	834.6	6
												IH	0		REVEALING		462.1	1503.7	1948.9	152.2	193.3	365.9	627.108	627.091	627.141	0.05																467.5	1510.8	462.1	1503.7	453.6	1486.1	447.3	1469	441.7	1454.6	5
												IY	1		REVEALING		453.4	2932.1	3785.6	193	194.5	240.4	627.278	627.231	627.371	0.14																419.1	2729.4	459.3	2949.3	526.9	3093.5	588.5	3237.5	1097.9	3175.3	3
												IH	0		REVEALING		533	1727.3	3485.8	96.8	154.6	112	627.487	627.47	627.521	0.051																536.6	1651	532.2	1746	528.3	1877.1	522.7	2032.2	516.1	2218	4
												AH	1		STUFF		952.1	1440.7	3349.7	369.5	167	570.2	627.861	627.771	628.041	0.27																961	1450.9	946.3	1434	906.6	1390.8	934	1396.2	899.8	1317	4
												OW	1		KNOW		608	1440.3	2353.7	181.7	124.3	1437	629.06	629.04	629.12	0.08																604.8	1458.5	620.2	1402.3	641.3	1382.9	635.4	1381.9	610	1380.1	6
												AE	1		CAN'T		543.8	2624.3	3232.3	188.4	163.3	541.6	629.629	629.599	629.689	0.09																496.9	2580.2	548.8	2618.4	606.2	2477.5	632.6	2267.4	647.9	2026.2	5
												AY	1		LIKE		710.3	1550.1	3556.4	117.4	108.5	1051	629.914	629.879	630.008	0.129																705.7	1449.7	709.9	1672.2	682.2	1953.3	594.4	2279.2	490.3	2484.3	5
												AH	1		THE		662.3	1482	3179.4	169.8	195.5	118.5	630.202	630.149	630.309	0.16																693.9	1592	658.4	1475.6	643.5	1444.5	601.6	1404.3	424.3	1353.1	5
												AH	1		BUTT		781.9	1263.6	2722.4	118	99.6	279.6	630.599	630.559	630.678	0.119																714.3	1060.7	783.7	1276.6	780.3	1385.7	748.8	1494	665.5	1637.7	6
												AO	1		SHORTS		552.5	1024.7	2284.7	84.2	163.6	288.6	630.909	630.869	630.989	0.12																540.1	1084.5	553.2	1024.3	566.2	1054.4	578.7	1104.4	616.8	1179.7	6
												AH	1		BUTT		765.2	1162.8	2792.9	211.5	73.4	108	632.127	632.094	632.194	0.1																679	1158.7	783.7	1168.4	874.4	1213.1	858.4	1248.9	873.4	1304.7	6
												AW	1		OUT		1008.3	1840.8	3036.5	373.1	318.6	249.4	632.538	632.513	632.653	0.14																1032.8	1803.4	1081.9	1629	1053.1	1460.2	1004.3	1309.1	799.1	1128.6	4
												AH	1		OF		582.3	1288.7	3340.8	186.8	108.1	389	632.744	632.684	632.863	0.179																618.1	1231	581.8	1291.8	573.2	1336.3	559.5	1360.9	536	1332.9	5
												AE	1		THAT'S		695.2	1712.7	3317.2	237.7	165.4	511.9	635.789	635.769	635.83	0.061																720.5	1728.7	692.3	1709.7	661.9	1681.4	611.6	1696.3	540.6	1840.4	4
												IY	1		REASONABLE		433.1	2481.5	3067.2	243.4	620.7	744	636.06	636.03	636.12	0.09																446.2	2382.4	432.4	2474	429	2240.4	421.3	2071.8	404.1	2070.5	4
												AH	0		REASONABLE		501.2	1323.5	2838.7	132.4	109	522	636.257	636.24	636.29	0.05																502.3	1344.8	501.2	1323.5	491.7	1296	473.2	1399.8	454.4	1481.3	5
												AH	0		REASONABLE		680.1	1153.5	3207.8	263	72.5	188.8	636.413	636.37	636.5	0.13																667	1170	677.4	1151.6	642.1	1126.5	675.8	1088.8	851.4	1225.6	5
												AY	1		I		982	1882.4	3099	115.3	261.5	266.4	649.161	649.121	649.231	0.11								s								989.6	2087.7	988.6	1864.7	919	1964.2	822.3	2001.4	717.1	1996.4	4
												IY	0		REALLY		637.3	1920.6	3644	135	180.7	181.1	649.414	649.391	649.461	0.07																640.5	1840.6	637.2	1929.7	635.9	2029.2	633.2	2075.8	624.8	2059	4
												OW	1		DON'T		714.4	1471.6	1733.6	197.5	258.3	370.6	649.536	649.501	649.641	0.14																667.2	1463.5	799.3	1396.2	832.1	1254.2	798.2	1188.4	614	1160.4	6
												OW	1		KNOW		891.2	1193.2	3232	460.1	110.9	487.4	649.808	649.801	649.891	0.09																830.6	1163.9	673.5	1104.4	571.1	1088.2	516.2	1062.2	526.7	1041.9	5
												AA	1		LOT		779.6	1222.6	2772.5	205.9	343.2	1214.2	650.883	650.813	651.023	0.21																705.8	1134.9	800.4	1230.1	964.9	1365.2	993.3	1541.2	963.5	1542.4	5
												AY	1		I'VE		900.4	1799.4	3737.7	182.6	157.4	815.2	651.988	651.967	652.087	0.12								s								898.8	1816.6	847	1885.5	733.5	1861.5	619.8	1726.8	536.7	1749.9	4
												AO	1		TALKED		992	1366.8	3267.4	169.4	153.4	448.1	652.33	652.297	652.397	0.1																998.8	1499.4	994.6	1370.9	1028.1	1374	1024.4	1374.3	994.2	1383.9	4
												UW	1		TO		481.6	1734.9	2938.4	104.9	133.7	565.2	652.593	652.586	652.736	0.15																494	1617.8	515.7	1356.6	505	1195.3	456.1	1065.2	454	1159.2	5
												AH	0		IN		657.5	1636.6	3114.3	239.3	395.8	1110	652.99	652.967	653.036	0.069																667.2	1667.8	620.9	1596.9	450	1416.9	443.1	1419.9	431.3	1413.4	5
												IH	1		SYRACUSE		548.9	1904.4	2961.2	270.1	433.9	686.8	653.17	653.127	653.256	0.129																582	1841	547	1926.1	597.4	2012.3	645.2	1861.8	623.6	1901.4	5
												UW	2		SYRACUSE		491.2	1776	2750.3	87	269.8	615.5	653.477	653.427	653.577	0.15																487.7	1933.8	495.3	1761.2	495.2	1612	466.4	1411.6	691.4	1735.3	5
												OW	1		SO		815.9	1376	3647.8	237.2	117.7	678.9	654.819	654.785	655.045	0.26																875	1350.8	886.1	1265.8	776.2	1138.5	782.3	2015.8	812.9	3015.4	4
												AY	1		I		896.7	1662.3	3237.8	168.7	168.1	537.2	660.532	660.493	660.573	0.08								m								874.3	1603.2	895.3	1647.9	896.6	1662.9	893.5	1660.3	897.3	1640.2	4
												OW	1		DON'T		705.6	1384.5	2638	346.4	118.7	867.4	660.6	660.593	660.703	0.11																695.2	1323	661.1	1232	669.3	1172.2	611.3	1143.6	598.6	1503	5
												AH	1		ENOUGH		990.4	1477.3	3009.5	226.7	134.1	1121.5	661.016	660.993	661.062	0.069																971.3	1518.1	990.2	1472.5	964.3	1425.8	927.2	1395.7	930.3	1394.9	5
												IY	1		PEOPLE		454.7	2607.2	3182.5	193.2	209.2	748	661.259	661.232	661.312	0.08																450.9	2643.5	455.4	2602.9	455.6	2500.6	450.5	2295.2	431.1	2105.5	4
												EH	1		THERE		765.3	2064.8	3183.9	172.3	520.2	228.3	661.559	661.522	661.633	0.111																746.5	1946.6	766.6	2076.1	785.2	2145.1	802.5	2132.1	818.7	2087	4
												AY	1		I'VE		872.9	1776.3	3205.3	126.5	308.9	295.7	661.692	661.663	661.762	0.099								s								872.2	1786	866.6	1766.7	840.5	1786.7	807.7	1826	745.3	1794.2	4
												OW	1		ONLY		572.6	1061.6	2530.4	214	224.6	606.9	661.848	661.823	661.923	0.1																562.7	1074.2	595	1034.4	624.8	989	603.1	927	553.1	913.9	6
												IY	0		ONLY		475.2	2254.2	3319.4	261.8	773.2	438.5	662.02	661.993	662.073	0.08																478.7	2198.7	474.6	2243.5	462.4	2040.6	443.8	2004.5	443.8	2112.2	4
												EH	1		WENT		948.5	1559.3	3159.8	295.7	104.1	347.9	662.15	662.133	662.183	0.05																943.7	1546.5	948.5	1559.3	947.2	1574.9	928.5	1585.3	901.5	1595.8	4
												EH	1		THERE		756.5	1994	2952.1	195.8	352.5	324	662.393	662.333	662.513	0.18																769.8	1965	753.8	1995.6	743.1	1929.9	724.1	1812.8	671.7	1729.6	5
												AA	1		SHOPPING		1050.4	1668.4	2759.2	60.2	161.7	548.2	665.874	665.827	665.967	0.14																983.4	1697	1051.5	1667	1041.9	1624.6	1002.4	1606.6	861.4	1514.6	4
												AH	1		STUFF		746.4	1370.3	2599.5	162.9	152.2	1115	666.767	666.747	666.807	0.06																746.3	1434.9	814.1	1426.4	822	1401.8	811	1364.4	794.1	1324.7	5
												AY	1		LIKE		699.7	1399	2033.5	192	107.3	1902	666.957	666.967	667.037	0.07																654	1702.6	595.8	1574.6	532.6	1285.8	474.4	1079.9	419.4	1165.2	6
												AE	1		THAT		787.2	2044.4	3262.4	69.5	349.7	346.5	667.223	667.146	667.376	0.23																755.2	1995	790.9	2047.6	846	1923.7	884	1788	844.2	1683.2	4
												EY	1		THEY		586.6	2301.9	3234.4	91.6	78.6	277.9	671.33	671.318	671.418	0.1																566.2	2330	510.5	2372.5	459.1	2468.2	436.1	2497.9	435.4	2359.1	4
												AO	1		TALK		856.1	1521.9	2625.7	120.2	283.3	250.6	671.508	671.478	671.568	0.09																809.2	1510.4	859	1516.3	889.4	1456.2	890.3	1425	872.1	1416.5	5
												IH	1		DIFFERENT		501.9	2136.2	3481.7	382	422.6	443	671.708	671.678	671.768	0.09																547.9	2262.9	503.3	2130.3	544	2064.5	620.3	2034.1	682.2	2087.8	4
												ER	0		DIFFERENT		638.8	1425.5	2255.8	219.7	369.3	248.9	671.901	671.877	671.948	0.071																509.2	1350.8	644.7	1435.6	682.7	1518.8	691.1	1560.5	699.4	1621.6	6
												AE	1		THAT'S		775.3	2013.7	3630	47.4	492.9	504.8	672.785	672.751	672.852	0.101																774.5	2043.6	775.3	2007.4	771.3	1917.4	742	1816.7	678	1702.7	4
												IH	1		THING		557.4	2597.7	3533.8	165.7	91.9	999.1	673.241	673.211	673.301	0.09																548.5	2529.2	560.7	2602.5	606.1	2637	617	2602.4	633.4	2525.1	4
												AY	2		REALIZED		856.8	1337.7	2362.1	94.6	567.2	688.6	673.69	673.581	673.812	0.231								m								770.3	1450.9	827.3	1492.2	851.5	1267.9	757.3	1212.9	620.4	1280.3	6
												AH	0		THAT		464.5	1638.3	3401.2	122.8	314.3	557.1	678.292	678.272	678.333	0.061																473.6	1596.6	463.2	1640.6	450.2	1625.6	432	1676.3	405.1	1690.3	5
												EY	1		THEY		610	2449.9	3497.5	141.9	344.4	129.5	678.435	678.413	678.512	0.099																609.6	2446.1	588.5	2171.9	587.9	1756.9	577.4	1967	549.1	1678.5	5
												AE	1		HAVE		808.1	2427	3100.8	109.8	837.9	308.9	678.573	678.543	678.633	0.09																741.1	2500.3	811.9	2408.3	827.4	2110.4	826.2	1921.9	786.3	1775.9	5
												AO	1		MORE		610.5	1049.5	2594.4	154	70.1	137	678.79	678.753	678.863	0.11																563.5	938.8	615.5	1057.3	707.8	1200.2	769.5	1365.6	794.4	1516.3	5
												AE	1		ACCENT		808.9	2469	3460.3	195.4	140.9	386.4	679.176	679.103	679.323	0.22																722.6	2425.3	805.7	2466.8	857.5	2435.3	900.5	2295.8	900.7	2232.7	4
												EH	2		ACCENT		878.6	1590.7	2294.5	322.8	645.1	532.1	679.512	679.462	679.613	0.151																643.9	1459.6	920.2	1609.4	1039.2	1686	1041.4	1675.7	946.2	1590.2	6
												EY	1		THEY		602.6	2316.2	3281.6	129.1	96.1	114.8	681.484	681.449	681.709	0.26																584.3	2357.7	513.4	2504.7	457.1	2616.1	411.4	2659.6	403.9	2476.4	5
												AO	1		MORE		595.3	987.1	2548.1	213.7	72.8	528.8	683.281	683.248	683.347	0.099																561.3	940.4	601.7	996	678	1079.7	742.1	1211.7	738	1287.2	6
												AE	1		AND		1060.3	1650	3077.5	164	213.8	658	698.947	698.857	699.127	0.27																1031.6	1683.9	1059.3	1650.4	1019	1685.6	988.5	1755.5	895.1	1869.2	4
												AO	1		CAUGHT		965.5	1362.4	3362.7	102.2	219.7	862.3	699.506	699.416	699.686	0.27																924.4	1299	965.5	1363.2	948.8	1383.2	935.7	1405.5	886.4	1472.3	5
												AA	1		DON		1063	1704.2	3640.8	265.6	65.4	380.3	703.374	703.287	703.547	0.26																1034.2	1768.7	1068.8	1704.4	1117	1709.3	1125.2	1725.3	1085.5	1747.2	4
												AE	1		AND		557.1	1816.9	3404.6	229	724.9	527	703.694	703.667	703.747	0.08																576	1939.6	553.6	1805.2	529.2	1740.2	514.6	1809.9	497	1871.7	4
												AO	1		DAWN		1113.5	1177.9	3512.8	431.3	287.7	158	704.256	704.176	704.417	0.241																1045.6	1333.3	1125.5	1171.5	1068.6	1180	1043.9	1245.2	1082.5	1369.5	5
												AA	1		FATHER		1029.2	1667.3	3484.5	98.7	103.8	577.4	706.529	706.469	706.649	0.18																980.5	1654	1030.9	1667.2	1043.7	1676.9	1042.1	1695.9	935.6	1679.3	4
												AE	1		AND		582.7	1755.9	2428.6	146.2	139.7	576.8	706.792	706.749	706.879	0.13																550	1755.1	584.2	1756.3	572.3	1771.4	550.8	1783.2	531.9	1770.1	5
												AH	1		BROTHER		707.6	1346.2	2368.9	142.1	180.7	740.6	707.172	707.119	707.279	0.16																589.1	1507.7	724.9	1336.9	806.5	1358.7	840.6	1461.5	730.1	1495.1	5
												ER	0		BROTHER		563.9	1836.7	3130.9	49.5	134.7	756.5	707.395	707.349	707.488	0.139																568	1782.6	562.5	1852.1	562.3	1897.6	561.1	1854	471.7	1867.3	4
												AA	1		BOTHER		1119.8	1649.5	3325.5	84.5	190.6	259.2	708.145	708.085	708.265	0.18																1093.6	1639.6	1122.7	1652.3	1127.5	1681.4	1098.5	1698.3	995	1640.7	4
												ER	0		BOTHER		610.4	1772.5	2176.4	81.1	201.2	1337.2	708.372	708.345	708.425	0.08																643.9	1735.4	607.6	1776.2	582.1	1813.7	568.6	1766.1	558.5	1745.1	5
												AA	1		BOTHER		993.5	1656.6	3284.5	106.3	154.9	813.7	708.615	708.545	708.754	0.209																906.7	1648.1	999.5	1658.2	1027.6	1653.3	1016.7	1666.1	936.8	1631	5
												ER	0		BOTHER		590.8	1829.7	2958	204.1	151.6	486	708.888	708.845	708.975	0.13																601.1	1770.1	586.7	1840	478.2	2012.6	417.6	1990	438.6	1803.9	5
												AA	1		FATHER		959.1	1676.3	3645.4	132.4	183.1	329	710.36	710.31	710.46	0.15																880.4	1622.8	965.7	1676.1	982.6	1657.6	950.5	1652	829.7	1616	4
												IH	1		NEARER		450.1	2946	3923	83.7	147.1	219.8	714.451	714.391	714.571	0.18																435.1	2861.4	452	2947.2	461.2	2833.4	477.3	2738.1	493	2503.4	3
												ER	0		NEARER		512.6	1592.8	1918.8	85.8	424.8	98	714.624	714.601	714.671	0.07																508.4	1608.1	513	1591.2	518.5	1585.9	523.8	1582.9	530.5	1580.3	5
												AE	1		AND		642.5	1814.7	3616.4	318.3	82.2	362.9	714.734	714.671	714.861	0.19																659.5	1797.5	640.9	1817.4	593.8	1835.6	589.6	1844.5	640.5	1934.2	4
												IH	1		MIRROR		472.4	2833.5	3950.9	129.2	96	493	715.081	715.021	715.2	0.179																457	2858.4	477.3	2829.8	539.4	2820.5	584	2740.5	616.7	2355.5	3
												ER	0		MIRROR		519.4	1760.2	1861.7	161.3	272.7	986.7	715.298	715.251	715.391	0.14																547.6	1618.3	517	1766.5	473.7	1659	423.5	1401.7	404.4	1485.1	6
												EY	1		THEY		523.3	2369.3	3390	170.8	811	234.7	715.634	715.622	715.732	0.11																514.2	2550.2	491.5	2650.1	485.4	2714.9	493.9	2638.8	503.9	2123.2	4
												AY	1		RHYME		992.2	1683.2	3411.3	283.3	169.7	1688.7	715.857	715.802	715.992	0.19								s								963.4	1657.5	965.7	1705.4	834.4	1777.7	676.5	1779.5	582.1	1814.5	5
												IY	1		READ		510.6	2057.6	3714.8	170.2	170.8	639.8	729.922	729.899	729.969	0.07																511.7	1906.8	510.5	2074.7	508	2229.4	504.7	2322.2	499.1	2350.7	4
												AW	1		OUT		895.4	1494.6	3383.6	1160	175.8	369.8	730.071	730.049	730.169	0.12																948.3	1502.3	1104.7	1511.6	1083.5	1490.9	1037.8	1457.4	960.9	1387.7	4
												AW	1		LOUD		1047.2	1638.9	3430.1	160.8	221.1	319.6	730.287	730.259	730.459	0.2																1052.7	1642.6	1083.8	1630.5	1008	1582	1086.7	1269.4	1072.2	1593.4	4
												AA	1		FARM		959.1	1540.3	1819.2	109.2	139.1	2386.6	732.479	732.419	732.599	0.18																848.5	1475.9	963.6	1551.4	1011.4	1557.9	928	1472.6	813.3	1571.8	6
												AH	1		DUSK		848.7	1506.4	2892.7	69.9	90	256	732.962	732.899	733.089	0.19																820.3	1592	849.6	1499.7	852	1474.9	864.9	1495.4	885.2	1558.9	5
												AY	1		SIGHT		849	1548.7	3100	261.9	109.1	902.2	734.315	734.24	734.51	0.27																824.8	1484.7	817.1	1652.8	584.3	1932.6	433.9	1950.9	436.5	2267.7	5
												AA	1		SOCKS		1033.6	1630	3055.4	143.1	170.5	188.6	734.846	734.78	734.979	0.199																1018.7	1664.4	1038.7	1627.5	1076.2	1629.4	1066.2	1641.3	988.8	1669.9	4
												EH	1		ELEMENTARY		946.7	1650.7	3749.1	424.2	149.1	233.2	735.463	735.44	735.509	0.069																903.2	1595.4	948.4	1655.6	949.3	1692.4	918.5	1735.9	841.5	1775.9	4
												ER	0		ELEMENTARY		595.5	1962.9	2697.3	190.9	377.9	233.1	735.77	735.72	735.87	0.15																591	1943.1	595.6	1958.2	593.9	1931.1	608.9	1937.4	628	1929.2	5
												IY	0		ELEMENTARY		541.1	2582.1	3803.8	313.2	316.3	1222.4	735.946	735.9	736.039	0.139																530.4	2322	549.5	2602.2	653.6	2631.3	602.5	2524.5	577.9	2176	4
												AY	1		HIGHSCHOOL		1069.6	1821.5	3093.5	249.8	435	589.9	736.505	736.505	736.615	0.11																1022.3	1859.2	936.8	1996.1	825.2	2220.7	626.1	2467.4	472.8	2598.3	4
												OW	1		BOAT		687	1139.5	2990.3	226.9	108.3	60.4	737.653	737.627	737.847	0.22																761.2	1133.1	735.6	1067.3	552.2	997.5	466.5	958.7	443.1	900.8	6
												AY	1		SLIDER		1035.5	1609.9	3471.5	201.1	282.9	234	739.039	739.017	739.147	0.13																1035	1645.8	1020.8	1818.1	928.5	2060.6	779.8	2462.1	574.1	2593.1	4
												ER	0		SLIDER		620.2	1810.4	2413.5	112.6	226.4	362.7	739.237	739.187	739.337	0.15																529.7	1786.9	628.4	1814.4	678.8	1789.9	594.3	1897.6	632.3	2022.8	5
												AY	1		SLIDER		920.5	1669.3	3366.5	116.4	241.2	424.4	740.201	740.172	740.302	0.13																918.3	1630.8	891.4	1794.2	805.2	2020.9	714.1	2193.8	593.1	2160.8	4
												ER	0		SLIDER		500.9	1735.4	2385.9	84.9	257.6	275.7	740.568	740.542	740.621	0.079																485.7	1813.6	501	1716.3	499.9	1629	483.2	1563.6	474.5	1436.1	6
												IH	1		SIX		707.4	1969.2	3167.8	98.4	196.1	201.8	741.572	741.539	741.639	0.1																673.2	1952.7	708.4	1973.9	704.5	1842.5	687.9	1586.5	622.3	1607	6
												AY	1		TIGER		926.1	1582.7	3331	179.7	429.6	888.4	742.093	742.089	742.249	0.16																845.2	1543.3	787.3	1759.3	689.9	2015.7	612.1	2334.4	497.8	2437.4	5
												ER	0		TIGER		647	1817.5	2127.7	119.9	302.1	346	742.409	742.329	742.569	0.24																640.2	1902	646.2	1821.6	640.2	1853.7	670.3	1923.3	512.3	1975	5
												ER	1		BURN		656.9	1683.9	2096.9	235.2	313.6	360.1	742.889	742.819	743.029	0.21																628.3	1583.7	654.1	1691.4	624.5	1713.2	624.9	1736.9	604.1	1771	5
												AY	1		WRITING		798.1	1713.6	2463.5	173.4	206	301	743.396	743.379	743.519	0.14																779.6	1787.2	697.2	1866.6	589.7	2017.3	521	1973	471.6	2098	5
												AH	0		WRITING		578.9	2385.7	3409.6	115.5	126.9	174.9	743.599	743.569	743.659	0.09																542.8	2386.6	580.2	2385.7	589.2	2398.9	593.5	2443.6	595.1	2511.4	4
												OW	1		GO		734.2	1253.7	2704.8	172.3	114.1	256.8	744.239	744.191	744.561	0.37																785.4	1255.6	777.4	1212.8	723.6	1113.8	592.5	1007.9	506.4	959	5
												AO	1		STALKS		903.3	1331.7	2794.8	140.8	114	481.6	745.51	745.42	745.689	0.269																864	1373.1	905.6	1328.2	928.2	1305.9	913.5	1332.3	893.9	1352.5	5
												AY	1		WIDE		1024	1554.4	2548.2	95.7	225.4	549.3	746.621	746.541	746.881	0.34																1019.2	1543.2	1016.6	1623.5	961.5	1963.8	774.3	2217.1	542.2	2502.7	5
												IH	2		INVENTORY		605.7	2405.8	3429.6	137.2	171.2	225.2	747.982	747.959	748.029	0.07																589	2346.3	606.4	2407.5	605.6	2399.8	584.7	2370.7	563.7	2311.6	4
												AO	1		INVENTORY		667.6	1243.7	2698.4	223.2	80.8	764.1	748.426	748.379	748.519	0.14																637.3	1352.9	662	1238.7	616.2	1177.3	649	1178.1	690.5	1232.9	6
												IY	0		INVENTORY		462.5	2461.9	2780.2	118.2	456.4	1184.3	748.666	748.619	748.759	0.14																524.8	2170.7	457.2	2486.8	445.1	2509.2	463	2547.6	460.9	2505.3	5
												ER	1		FIRM		770.8	1570	2072.8	288	188.7	215.7	749.036	748.959	749.189	0.23																699.7	1456.3	770	1577.8	738.1	1648.3	706	1683.4	672.8	1675.5	6
												AY	1		SPIDER		805.3	1506.6	2689.7	125.5	168	297.6	749.813	749.759	750.129	0.37																725.5	1487.9	509.7	2410.9	451.7	1971.2	662.5	1926.5	662.9	1656.9	6
												EH	1		DESK		914.9	1847.9	3154.3	118.5	293.1	934.5	750.549	750.489	750.669	0.18																819.2	1885.7	924	1843.8	970.6	1801.6	966.1	1775.2	923.4	1690	4
												EH	1		RUDIMENTARY		938.6	1718.8	3600.7	416.6	256.7	342.3	755.383	755.356	755.436	0.08																965.6	1705.2	933.4	1718.5	863	1721.3	768.9	1738.4	642.7	1754.2	4
												ER	0		RUDIMENTARY		619.7	1926.6	2436.5	217.7	134.7	266.4	755.659	755.606	755.765	0.159																588.5	1931.3	620	1924.3	613.1	1905.3	602.9	1903.7	598.9	1908.9	5
												IY	0		RUDIMENTARY		522.3	2257.3	2602.3	184.1	357.8	589.6	755.818	755.765	755.925	0.16																541.9	2104.1	520.1	2274.9	452.2	1759.6	384.3	1493.5	529.4	2140.9	5
												AY	1		WHITE		699.3	1534.3	1944.1	101.8	134.1	3112.4	757.564	757.549	757.779	0.23																679.1	2022.8	588.4	1867.5	517.9	1661	516.2	1484.3	453.1	1566.6	6
												EY	1		CRAYON		581.6	2165.4	2543	181	227.6	259.1	758.27	758.258	758.479	0.221																575	2420	502.3	2494.8	484.4	2498	514.5	2355.2	637.2	2115.5	5
												OW	1		HOME		806.1	1141.9	2494	406.5	230.5	389.7	759.561	759.554	759.794	0.24																557.3	1067.1	567.9	1011.5	528.9	963.4	469	1000.3	449.3	1034.6	6
												EH	1		SEX		920.1	1728.9	2130.1	97	161.1	2555.4	760.123	760.073	760.223	0.15																817	1669.1	929.2	1725.6	965.4	1724.1	983	1638.6	1008.7	1784.9	5
												AY	1		TIED		1007.7	1840.4	2912.6	90	124.9	505	760.736	760.654	760.914	0.26																987.1	1810.6	1006.2	1859.9	968.2	1918.6	890.9	2052	726.4	2503.4	4
												AE	1		BAG		774.3	2266.2	3075.6	260	706.8	486	761.404	761.314	761.584	0.27																759.1	2215.5	767.1	2232.8	825.8	2065.7	893.6	2017	855.1	2002.9	5
												OW	1		NO		952.5	1502.9	2666.9	273.2	244	1358.1	762.06	762.014	762.294	0.28																996.7	1483.2	1038.5	1391.6	1010.2	1265.9	1004.5	1107	625	1018.8	5
												AY	1		RIDING		979.5	1741.8	3021	86.3	140.2	480.8	763.136	763.122	763.292	0.17																976.2	1776.1	957.3	1932.1	862.7	2144.8	706.5	2398.5	562.3	2493.4	4
												IH	0		RIDING		560.4	2394.6	3391.4	168.1	153	266.8	763.355	763.332	763.402	0.07																525.1	2363.1	563.3	2398.1	581.8	2442.2	590.7	2483.1	595.6	2532.4	4
												AE	1		SACKS		843.8	2114.2	3324.8	201.2	103.4	391.9	764.088	763.995	764.275	0.28																720.7	2032.1	843.9	2119.9	897.8	2126.8	944.7	2030.8	950.9	1953.2	4
												EH	2		SEDIMENTARY		899	1706.2	3159	154.5	142.2	180.1	764.758	764.724	764.825	0.101																836.6	1674.7	901.4	1707	917.1	1721.5	919.2	1734.5	878.7	1751	4
												EH	1		SEDIMENTARY		1059.4	1793.8	1981.1	523.2	158.9	1189.6	765.005	764.985	765.044	0.059																1062.6	1772.9	1058.8	1795.7	1048.1	1802.5	997.9	1799.1	870.6	1757.3	6
												ER	0		SEDIMENTARY		745.7	2047.3	2609.3	337.1	190.1	377.8	765.262	765.205	765.375	0.17																698.8	2121.2	750.9	2041.6	773.1	1994.9	764	1966.6	774.9	1979.3	5
												IY	0		SEDIMENTARY		548.8	2318.6	2829	236.5	337.7	392.5	765.425	765.375	765.525	0.15																560.5	2212	548.9	2332.8	474.4	2118.4	416.5	1794	457.2	1991.2	5
												AY	1		MINOR		1178.5	1799.5	3105.2	246.8	119	423.9	765.719	765.675	765.835	0.16																1165.5	1747.1	1171.7	1841.3	1114.9	1960.5	1018	2175.1	805.8	2350	4
												ER	0		MINOR		727.5	1873.8	2366	443.3	137.9	277.2	765.972	765.915	766.085	0.17																762.2	1895.2	724.2	1875.8	695.7	1909.4	697.5	1950.9	635.9	2018.4	5
